PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;PERIODO_ANALISIS;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;004;01;38;02;15;11;01;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V
28;079;004;01;38;02;15;11;02;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V
28;079;004;01;38;02;15;11;03;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;15;11;04;00006;V;00006;V;00005;V;00005;V;00006;V;00006;V;00005;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00007;V;00009;V
28;079;004;01;38;02;15;11;05;00008;V;00008;V;00007;V;00007;V;00006;V;00005;V;00005;V;00007;V;00008;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00008;V;00007;V;00008;V;00010;V
28;079;004;01;38;02;15;11;06;00011;V;00011;V;00009;V;00007;V;00008;V;00007;V;00008;V;00008;V;00013;V;00013;V;00010;V;00008;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00009;V;00011;V;00013;V;00013;V;00012;V;00010;V
28;079;004;01;38;02;15;11;07;00010;V;00010;V;00010;V;00008;V;00008;V;00008;V;00007;V;00008;V;00010;V;00011;V;00010;V;00007;V;00006;V;00006;V;00007;V;00007;V;00009;V;00010;V;00009;V;00012;V;00013;V;00011;V;00010;V;00010;V
28;079;004;01;38;02;15;11;08;00010;V;00010;V;00009;V;00008;V;00009;V;00008;V;00008;V;00008;V;00009;V;00010;V;00006;V;00005;V;00006;V;00005;V;00006;V;00005;V;00006;V;00006;V;00009;V;00011;V;00011;V;00010;V;00010;V;00009;V
28;079;004;01;38;02;15;11;09;00008;V;00008;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00009;V;00010;V;00011;V;00007;V;00006;V;00007;V;00007;V;00007;V;00007;V;00009;V;00010;V;00011;V;00012;V;00014;V;00013;V;00011;V
28;079;004;01;38;02;15;11;10;00009;V;00008;V;00007;V;00008;V;00008;V;00007;V;00008;V;00011;V;00015;V;00014;V;00014;V;00012;V;00010;V;00009;V;00008;V;00008;V;00009;V;00010;V;00011;V;00017;V;00018;V;00018;V;00015;V;00012;V
28;079;004;01;38;02;15;11;11;00010;V;00011;V;00009;V;00008;V;00008;V;00007;V;00008;V;00010;V;00017;V;00018;V;00015;V;00016;N;00014;V;00012;V;00010;V;00008;V;00009;V;00017;V;00025;V;00024;V;00021;V;00019;V;00016;V;00014;V
28;079;004;01;38;02;15;11;12;00011;V;00011;V;00010;V;00009;V;00008;V;00007;V;00008;V;00011;V;00016;V;00014;V;00015;V;00011;V;00011;V;00010;V;00009;V;00007;V;00008;V;00011;V;00013;V;00021;V;00020;V;00018;V;00013;V;00012;V
28;079;004;01;38;02;15;11;13;00011;V;00011;V;00009;V;00009;V;00008;V;00007;V;00009;V;00011;V;00015;V;00016;V;00016;V;00015;V;00014;V;00012;V;00011;V;00011;V;00012;V;00016;V;00017;V;00018;V;00017;V;00011;V;00008;V;00008;V
28;079;004;01;38;02;15;11;14;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00007;V;00009;V;00013;V;00009;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00009;V;00011;V;00013;V;00015;V;00013;V;00010;V
28;079;004;01;38;02;15;11;15;00009;V;00009;V;00010;V;00009;V;00009;V;00008;V;00008;V;00008;V;00009;V;00010;V;00010;V;00011;V;00009;V;00008;V;00008;V;00008;V;00007;V;00007;V;00009;V;00009;V;00010;V;00012;V;00012;V;00010;V
28;079;004;01;38;02;15;11;16;00010;V;00009;V;00009;V;00008;V;00008;V;00007;V;00008;V;00012;V;00014;V;00016;V;00012;V;00013;V;00010;V;00011;V;00010;V;00008;V;00007;V;00008;V;00008;V;00009;V;00010;V;00012;V;00014;V;00012;V
28;079;004;01;38;02;15;11;17;00010;V;00009;V;00009;V;00008;V;00007;V;00007;V;00008;V;00011;V;00014;V;00013;V;00014;V;00014;V;00014;V;00010;V;00010;V;00009;V;00009;V;00010;V;00010;V;00010;V;00013;V;00017;V;00018;V;00014;V
28;079;004;01;38;02;15;11;18;00010;V;00009;V;00009;V;00008;V;00007;V;00007;V;00008;V;00010;V;00015;V;00017;V;00019;V;00019;V;00019;V;00014;V;00017;V;00015;V;00013;V;00018;V;00021;V;00012;V;00012;V;00013;V;00014;V;00016;V
28;079;004;01;38;02;15;11;19;00013;V;00012;V;00009;V;00008;V;00008;V;00007;V;00009;V;00012;V;00015;V;00019;V;00017;V;00015;V;00016;V;00012;V;00010;V;00010;V;00011;V;00012;V;00012;V;00012;V;00012;V;00017;V;00018;V;00015;V
28;079;004;01;38;02;15;11;20;00012;V;00010;V;00010;V;00010;V;00009;V;00009;V;00009;V;00012;V;00017;V;00019;V;00015;V;00015;V;00014;V;00012;V;00009;V;00009;V;00008;V;00009;V;00010;V;00012;V;00014;V;00010;V;00011;V;00009;V
28;079;004;01;38;02;15;11;21;00007;V;00007;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00007;V;00007;V;00007;V
28;079;004;01;38;02;15;11;22;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00007;V;00007;V;00007;V;00008;V;00009;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00008;V;00007;V;00007;V;00007;V;00006;V
