PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;PERIODO_ANALISIS;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;004;01;38;02;15;12;01;00011;V;00009;V;00009;V;00007;V;00007;V;00007;V;00008;V;00010;V;00012;V;00017;V;00024;V;00030;V;00029;V;00023;V;00017;V;00015;V;00020;V;00027;V;00031;V;00024;V;00028;V;00032;V;00025;V;00019;V
28;079;004;01;38;02;15;12;02;00015;V;00013;V;00012;V;00010;V;00009;V;00008;V;00010;V;00013;V;00015;V;00017;V;00020;V;00031;V;00025;V;00015;V;00015;V;00016;V;00014;V;00019;V;00027;V;00022;V;00027;V;00020;V;00017;V;00015;V
28;079;004;01;38;02;15;12;03;00013;V;00012;V;00010;V;00009;V;00008;V;00007;V;00009;V;00012;V;00014;V;00019;V;00020;V;00024;V;00026;V;00016;V;00013;V;00012;V;00012;V;00014;V;00023;V;00029;V;00025;V;00021;V;00015;V;00014;V
28;079;004;01;38;02;15;12;04;00012;V;00012;V;00010;V;00009;V;00009;V;00009;V;00010;V;00013;V;00019;V;00020;V;00023;V;00029;V;00026;V;00028;V;00026;V;00025;V;00024;V;00026;V;00028;V;00034;V;00027;V;00021;V;00019;V;00017;V
28;079;004;01;38;02;15;12;05;00015;V;00012;V;00011;V;00010;V;00010;V;00008;V;00009;V;00010;V;00011;V;00012;V;00013;V;00016;V;00018;V;00015;V;00012;V;00011;V;00010;V;00013;V;00022;V;00028;V;00019;V;00016;V;00014;V;00013;V
28;079;004;01;38;02;15;12;06;00012;V;00011;V;00011;V;00010;V;00009;V;00008;V;00009;V;00009;V;00010;V;00012;V;00015;V;00014;V;00012;V;00012;V;00012;V;00011;V;00011;V;00011;V;00015;V;00022;V;00020;V;00016;V;00014;V;00012;V
28;079;004;01;38;02;15;12;07;00010;V;00009;V;00008;V;00008;V;00008;V;00008;V;00009;V;00012;V;00017;V;00021;V;00019;V;00012;V;00010;V;00011;V;00011;V;00011;V;00012;V;00012;V;00012;V;00014;V;00015;V;00016;V;00013;V;00011;V
28;079;004;01;38;02;15;12;08;00011;V;00010;V;00008;V;00008;V;00008;V;00007;V;00007;V;00008;V;00009;V;00009;V;00010;V;00013;V;00016;V;00015;V;00014;V;00014;V;00012;V;00014;V;00015;V;00015;V;00014;V;00013;V;00012;V;00011;V
28;079;004;01;38;02;15;12;09;00010;V;00009;V;00008;V;00007;V;00007;V;00007;V;00008;V;00011;V;00016;V;00013;V;00007;V;00009;V;00010;V;00010;V;00010;V;00010;V;00011;V;00012;V;00019;V;00021;V;00014;V;00016;V;00016;V;00016;V
28;079;004;01;38;02;15;12;10;00012;V;00010;V;00009;V;00009;V;00008;V;00008;V;00009;V;00015;V;00019;V;00023;V;00022;V;00017;V;00012;V;00011;V;00010;V;00010;V;00010;V;00010;V;00012;V;00018;V;00018;V;00014;V;00011;V;00012;V
28;079;004;01;38;02;15;12;11;00011;V;00011;V;00010;V;00009;V;00009;V;00008;V;00009;V;00011;V;00018;V;00019;V;00016;V;00011;V;00010;V;00010;V;00010;V;00009;V;00009;V;00009;V;00009;V;00010;V;00009;V;00009;V;00009;V;00008;V
28;079;004;01;38;02;15;12;12;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00010;V;00010;V;00010;V;00009;V;00008;V;00008;V
28;079;004;01;38;02;15;12;13;00008;V;00007;V;00007;V;00008;V;00008;V;00008;V;00007;V;00007;V;00009;V;00008;V;00009;V;00012;V;00014;V;00013;V;00011;V;00010;V;00009;V;00009;V;00011;V;00013;V;00015;V;00016;V;00017;V;00014;V
28;079;004;01;38;02;15;12;14;00014;V;00013;V;00010;V;00010;V;00009;V;00007;V;00008;V;00008;V;00010;V;00011;V;00011;V;00010;V;00011;V;00010;V;00010;V;00010;V;00009;V;00010;V;00012;V;00013;V;00013;V;00011;V;00009;V;00008;V
28;079;004;01;38;02;15;12;15;00010;V;00009;V;00008;V;00008;V;00008;V;00009;V;00010;V;00012;V;00015;V;00017;V;00017;V;00016;V;00013;V;00011;V;00012;V;00010;V;00010;V;00010;V;00014;V;00020;V;00020;V;00019;V;00013;V;00012;V
28;079;004;01;38;02;15;12;16;00010;V;00010;V;00009;V;00008;V;00008;V;00007;V;00008;V;00010;V;00016;V;00019;V;00016;V;00018;V;00020;V;00018;V;00020;V;00019;V;00015;V;00018;V;00022;V;00024;V;00019;V;00015;V;00014;V;00012;V
28;079;004;01;38;02;15;12;17;00010;V;00010;V;00010;V;00009;V;00008;V;00008;V;00009;V;00011;V;00014;V;00015;V;00017;V;00024;V;00027;V;00021;V;00020;V;00022;V;00019;V;00020;V;00023;V;00032;V;00029;V;00022;V;00020;V;00016;V
28;079;004;01;38;02;15;12;18;00013;V;00013;V;00012;V;00012;V;00011;V;00010;V;00009;V;00012;V;00014;V;00018;V;00017;V;00017;V;00023;V;00018;V;00016;V;00015;V;00014;V;00016;V;00020;V;00026;V;00023;V;00015;V;00015;V;00013;V
28;079;004;01;38;02;15;12;19;00012;V;00011;V;00011;V;00010;V;00010;V;00010;V;00009;V;00009;V;00011;V;00013;V;00016;V;00017;V;00021;V;00016;V;00015;V;00013;V;00013;V;00015;V;00018;V;00025;V;00021;V;00018;V;00014;V;00014;V
