PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;PERIODO_ANALISIS;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;004;01;38;02;14;12;01;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00009;V;00012;V;00012;V;00013;V;00011;V;00008;V;00008;V;00009;V;00010;V;00008;V;00008;V;00009;V;00010;V;00008;V;00007;V;00006;V;00006;V
28;079;004;01;38;02;14;12;02;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00010;V;00014;V;00023;V;00019;V;00012;V;00007;V;00007;V;00007;V;00008;V;00008;V;00009;V;00010;V;00010;V;00010;V;00008;V;00007;V;00006;V
28;079;004;01;38;02;14;12;03;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00009;V;00012;V;00015;V;00011;V;00011;V;00010;V;00011;V;00009;V;00009;V;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00006;V
28;079;004;01;38;02;14;12;04;00006;V;00005;V;00005;V;00005;V;00005;V;00004;V;00005;V;00007;V;00009;V;00012;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00006;V;00006;V;00007;V;00007;V;00010;V;00010;V;00008;V;00007;V
28;079;004;01;38;02;14;12;05;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00011;V;00014;V;00017;V;00012;V;00013;V;00012;V;00009;V;00007;V;00008;V;00006;V;00008;V;00009;V;00011;V;00011;V;00011;V;00010;V;00011;V
28;079;004;01;38;02;14;12;06;00009;V;00009;V;00010;V;00007;V;00006;V;00006;V;00007;V;00008;V;00007;V;00012;V;00015;V;00012;V;00009;V;00010;V;00010;V;00011;V;00011;V;00009;V;00008;V;00009;V;00007;V;00008;V;00007;V;00006;V
28;079;004;01;38;02;14;12;07;00005;V;00005;V;00005;V;00004;V;00004;V;00005;V;00005;V;00006;V;00006;V;00010;V;00013;V;00009;V;00008;V;00007;V;00007;V;00008;V;00009;V;00009;V;00011;V;00014;V;00013;V;00012;V;00015;V;00014;V
28;079;004;01;38;02;14;12;08;00010;V;00007;V;00006;V;00007;V;00006;V;00006;V;00006;V;00006;V;00008;V;00011;V;00015;V;00020;V;00013;V;00009;V;00008;V;00006;V;00007;V;00010;V;00009;V;00008;V;00012;V;00011;V;00012;V;00012;V
28;079;004;01;38;02;14;12;09;00010;V;00012;V;00008;V;00009;V;00007;V;00007;V;00008;V;00011;V;00013;V;00023;V;00017;V;00017;V;00011;V;00010;V;00008;V;00008;V;00009;V;00010;V;00010;V;00013;V;00013;V;00012;V;00012;V;00011;V
28;079;004;01;38;02;14;12;10;00011;V;00011;V;00011;V;00009;V;00007;V;00008;V;00008;V;00014;V;00016;V;00019;V;00017;N;00021;V;00015;V;00013;V;00010;V;00008;V;00008;V;00010;V;00013;V;00012;V;00015;V;00017;V;00014;V;00013;V
28;079;004;01;38;02;14;12;11;00010;V;00010;V;00008;V;00007;V;00008;V;00007;V;00008;V;00016;V;00017;V;00021;V;00022;V;00028;V;00025;V;00018;V;00018;V;00015;V;00013;V;00013;V;00016;V;00018;V;00021;V;00021;V;00017;V;00014;V
28;079;004;01;38;02;14;12;12;00011;V;00012;V;00011;V;00010;V;00009;V;00008;V;00008;V;00012;V;00015;V;00013;V;00017;V;00023;V;00019;V;00014;V;00012;V;00010;V;00009;V;00009;V;00012;V;00013;V;00011;V;00008;V;00010;V;00009;V
28;079;004;01;38;02;14;12;13;00008;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00008;V;00008;V;00007;V;00007;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00006;V;00008;V;00007;V;00006;V
28;079;004;01;38;02;14;12;14;00006;V;00005;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00005;V;00006;V;00006;V;00006;V;00007;V;00007;V;00008;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;14;12;15;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00007;V;00009;V;00010;V;00010;V;00009;V;00008;V;00009;V;00008;V;00008;V;00008;V;00010;V;00012;V;00014;V;00013;V;00014;V;00012;V
28;079;004;01;38;02;14;12;16;00009;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00014;V;00014;V;00012;V;00014;V;00015;V;00017;V;00016;V;00013;V;00011;V;00012;V;00011;V;00012;V;00015;V;00013;V;00017;V;00018;V;00017;V
28;079;004;01;38;02;14;12;17;00013;V;00013;V;00010;V;00009;V;00008;V;00007;V;00009;V;00016;V;00021;V;00023;V;00019;V;00019;V;00016;V;00016;V;00017;V;00012;V;00011;V;00011;V;00011;V;00013;V;00018;V;00015;V;00014;V;00013;V
28;079;004;01;38;02;14;12;18;00011;V;00010;V;00010;V;00010;V;00009;V;00008;V;00008;V;00013;V;00017;V;00021;V;00022;V;00021;V;00023;V;00021;V;00017;V;00018;V;00016;V;00017;V;00020;V;00019;V;00025;V;00023;V;00017;V;00015;V
28;079;004;01;38;02;14;12;19;00014;V;00013;V;00012;V;00010;V;00010;V;00009;V;00010;V;00012;V;00017;V;00022;V;00017;V;00016;V;00026;V;00025;V;00019;V;00017;V;00014;V;00014;V;00014;V;00017;V;00016;V;00023;V;00019;V;00014;V
28;079;004;01;38;02;14;12;20;00013;V;00014;V;00013;V;00011;V;00010;V;00008;V;00008;V;00009;V;00009;V;00010;V;00010;V;00017;V;00025;V;00024;V;00023;V;00021;V;00023;V;00016;V;00025;V;00027;V;00024;V;00020;V;00017;V;00012;V
28;079;004;01;38;02;14;12;21;00009;V;00009;V;00008;V;00009;V;00008;V;00007;V;00006;V;00007;V;00006;V;00007;V;00009;V;00011;V;00011;V;00010;V;00010;V;00010;V;00009;V;00008;V;00013;V;00019;V;00015;V;00010;V;00010;V;00009;V
28;079;004;01;38;02;14;12;22;00009;V;00008;V;00007;V;00006;V;00006;V;00006;V;00007;V;00010;V;00015;V;00017;V;00019;V;00012;V;00013;V;00012;V;00010;V;00010;V;00010;V;00010;V;00013;V;00014;V;00010;V;00015;V;00015;V;00011;V
28;079;004;01;38;02;14;12;23;00009;V;00009;V;00007;V;00007;V;00006;V;00006;V;00007;V;00011;V;00014;V;00017;V;00017;V;00032;V;00022;V;00015;V;00012;V;00013;V;00012;V;00012;V;00015;V;00018;V;00018;V;00013;V;00014;V;00013;V
28;079;004;01;38;02;14;12;24;00011;V;00009;V;00007;V;00006;V;00007;V;00006;V;00006;V;00008;V;00009;V;00009;V;00011;N;00018;V;00020;V;00019;V;00020;V;00017;V;00016;V;00011;V;00010;V;00010;V;00012;V;00013;V;00014;V;00010;V
28;079;004;01;38;02;14;12;25;00009;V;00010;V;00009;V;00008;V;00005;V;00005;V;00005;V;00006;V;00006;V;00007;V;00010;V;00014;V;00022;V;00014;V;00010;V;00009;V;00008;V;00010;V;00012;V;00019;V;00018;V;00012;V;00011;V;00012;V
28;079;004;01;38;02;14;12;26;00011;V;00010;V;00008;V;00008;V;00007;V;00006;V;00007;V;00008;V;00011;V;00014;V;00013;V;00017;V;00018;V;00017;V;00019;V;00021;V;00018;V;00016;V;00020;V;00022;V;00023;V;00020;V;00017;V;00013;V
28;079;004;01;38;02;14;12;27;00011;V;00011;V;00009;V;00009;V;00008;V;00007;V;00007;V;00008;V;00010;V;00010;V;00009;V;00014;V;00013;V;00014;V;00012;V;00010;V;00011;V;00010;V;00009;V;00008;V;00011;V;00009;V;00008;V;00008;V
28;079;004;01;38;02;14;12;28;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00008;V;00008;V;00009;V;00011;V;00011;V;00012;V;00009;V;00008;V;00008;V;00008;V;00008;V;00009;V;00008;V;00008;V;00007;V;00006;V
28;079;004;01;38;02;14;12;29;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00007;V;00010;V;00012;V;00013;V;00010;V;00011;V;00010;V;00010;V;00009;V;00009;V;00009;V;00012;V;00016;V;00016;V;00014;V;00012;V;00010;V;00012;V
28;079;004;01;38;02;14;12;30;00013;V;00011;V;00010;V;00008;V;00007;V;00006;V;00007;V;00009;V;00014;V;00024;V;00026;V;00019;V;00019;V;00020;V;00019;V;00014;V;00011;V;00014;V;00013;V;00020;V;00030;V;00026;V;00019;V;00016;V
28;079;004;01;38;02;14;12;31;00013;V;00010;V;00008;V;00006;V;00006;V;00007;V;00007;V;00009;V;00010;V;00011;V;00015;V;00024;V;00025;V;00021;V;00018;V;00018;V;00014;V;00014;V;00015;V;00019;V;00026;V;00026;V;00018;V;00016;V
28;079;004;06;48;02;14;12;01;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.6;V;000.9;V;000.8;V;000.9;V;000.6;V;000.4;V;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.6;V;000.6;V;000.3;V;000.3;V;000.3;V;000.2;V
28;079;004;06;48;02;14;12;02;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.7;V;001.1;V;002.0;V;001.5;V;000.6;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V
