PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;PERIODO_ANALISIS;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;004;01;38;02;16;01;01;00010;V;00010;V;00009;V;00008;V;00009;V;00008;V;00008;V;00007;V;00007;V;00007;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V
28;079;004;01;38;02;16;01;02;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00009;V;00008;V;00007;V;00008;V;00009;V;00009;V;00008;V;00008;V;00008;V;00009;V;00009;V
28;079;004;01;38;02;16;01;03;00008;V;00008;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;04;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00007;V;00006;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00007;V;00007;V;00007;V;00006;V;00006;V
28;079;004;01;38;02;16;01;05;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00007;V;00007;V;00007;V;00007;V;00008;V;00007;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00006;V
28;079;004;01;38;02;16;01;06;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;07;00006;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;08;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00007;V;00006;V;00006;V;00007;V;00006;V;00007;V;00007;V;00006;V;00007;V;00006;V;00006;V
28;079;004;01;38;02;16;01;09;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;10;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;11;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V
28;079;004;01;38;02;16;01;12;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00006;V;00008;V;00008;V;00008;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V
28;079;004;01;38;02;16;01;13;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00008;V;00012;V;00013;V;00016;V;00014;V;00016;V;00012;V;00010;V;00009;V;00008;V;00009;V;00010;V;00012;V;00016;V;00017;V;00017;V;00012;V
28;079;004;01;38;02;16;01;14;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00011;V;00014;V;00009;V;00009;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00006;V;00007;V
28;079;004;01;38;02;16;01;15;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00010;V;00010;V;00009;V;00008;V;00009;V
28;079;004;01;38;02;16;01;16;00007;V;00008;V;00008;V;00007;V;00006;V;00006;V;00007;V;00009;V;00009;V;00009;V;00011;V;00010;V;00008;V;00009;V;00008;V;00008;V;00008;V;00009;V;00010;V;00011;V;00011;V;00012;V;00010;V;00011;V
28;079;004;01;38;02;16;01;17;00008;V;00009;V;00008;V;00006;V;00006;V;00006;V;00006;V;00007;V;00007;V;00008;V;00009;V;00013;V;00013;V;00012;V;00011;V;00011;V;00010;V;00010;V;00009;V;00010;V;00011;V;00009;V;00008;V;00008;V
28;079;004;01;38;02;16;01;18;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00008;V;00008;V;00008;V;00008;V;00007;V;00009;V;00009;V;00009;V;00008;N;00008;V;00009;V;00009;V;00009;V;00008;V;00009;V;00008;V;00007;V
28;079;004;01;38;02;16;01;19;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00010;V;00014;V;00017;V;00017;V;00017;V;00015;V;00013;V;00011;V;00009;V;00010;V;00009;V;00009;V;00010;V;00009;V;00014;V;00015;V;00014;V
28;079;004;01;38;02;16;01;20;00012;V;00011;V;00010;V;00009;V;00007;V;00007;V;00007;V;00009;V;00011;V;00016;V;00013;V;00012;V;00010;V;00011;V;00011;V;00010;V;00009;V;00009;V;00009;V;00009;V;00009;V;00008;V;00008;V;00007;V
