28,079,004,01,38,02,2018,09,01,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00008,V,00010,V,00011,V,00010,V,00012,V
28,079,004,01,38,02,2018,09,02,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00008,V,00009,V,00008,V,00008,V
28,079,004,01,38,02,2018,09,03,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00012,V,00010,V,00010,V,00010,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00009,V
28,079,004,01,38,02,2018,09,04,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00011,V,00011,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00008,V,00008,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2018,09,05,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,06,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,07,00010,V,00009,V,00009,V,00010,V,00009,V,00010,V,00009,V,00009,V,00010,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00010,V,00010,V,00010,V
28,079,004,01,38,02,2018,09,08,00010,V,00010,V,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00011,V,00010,V,00010,V
28,079,004,01,38,02,2018,09,09,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00010,V,00010,V,00011,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,10,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00012,V,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V
28,079,004,01,38,02,2018,09,11,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00012,V,00013,V,00015,V,00011,N,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00008,V,00007,V,00008,V,00008,V,00008,V,00009,V,00008,V
28,079,004,01,38,02,2018,09,12,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00008,V,00009,V,00010,V,00010,V
28,079,004,01,38,02,2018,09,13,00011,V,00010,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00012,V,00012,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00010,V,00009,V
28,079,004,01,38,02,2018,09,14,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00012,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00008,V,00010,V,00010,V,00011,V,00010,V
28,079,004,01,38,02,2018,09,15,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00008,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,16,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00008,V,00008,V,00008,V,00007,V,00008,V,00009,V,00010,V,00010,V
28,079,004,01,38,02,2018,09,17,00009,V,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,18,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00012,V,00010,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00010,V,00010,V,00009,V
28,079,004,01,38,02,2018,09,19,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00014,V,00012,V,00012,V,00010,V,00008,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2018,09,20,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00010,V,00012,V,00015,V,00014,V,00011,V,00009,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2018,09,21,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00011,V,00012,V,00013,V,00011,V,00009,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00010,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,22,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00011,V,00012,V,00009,V,00009,V,00007,V,00007,V,00007,V,00008,V,00008,V,00008,V,00008,V,00011,V,00011,V,00010,V,00011,V,00012,V
28,079,004,01,38,02,2018,09,23,00011,V,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00012,V,00011,V,00009,V,00008,V,00007,V,00008,V,00008,V,00009,V,00009,V,00008,V,00008,V,00011,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,24,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,25,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00013,V,00013,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,26,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2018,09,27,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00012,V,00011,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00011,V,00011,V,00012,V
28,079,004,01,38,02,2018,09,28,00010,V,00010,V,00009,V,00010,V,00010,V,00009,V,00010,V,00011,V,00012,V,00012,V,00012,V,00011,V,00010,V,00009,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00012,V,00012,V,00011,V,00013,V
28,079,004,01,38,02,2018,09,29,00012,V,00010,V,00010,V,00011,V,00010,V,00010,V,00010,V,00011,V,00012,V,00013,V,00011,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00010,V,00012,V,00011,V,00012,V
28,079,004,01,38,02,2018,09,30,00012,V,00012,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00011,V,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00010,V,00012,V
28,079,004,06,48,02,2018,09,01,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.6,V,000.9,V,000.8,V,000.8,V
28,079,004,06,48,02,2018,09,02,000.6,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.2,V,000.3,V,000.2,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.6,V,000.5,V,000.4,V
28,079,004,06,48,02,2018,09,03,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.8,V,000.8,V,000.5,V,000.4,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,04,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.5,V,000.5,V,000.6,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V
28,079,004,06,48,02,2018,09,05,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,06,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,07,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.5,V,000.6,V,000.4,V,000.3,V
28,079,004,06,48,02,2018,09,08,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.6,V,000.6,V,000.5,V
28,079,004,06,48,02,2018,09,09,000.4,V,000.4,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.5,V,000.5,V,000.3,V
28,079,004,06,48,02,2018,09,10,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.6,V,000.6,V,000.4,V,000.4,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,11,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.4,V,000.7,V,001.0,V,000.6,N,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.3,V
28,079,004,06,48,02,2018,09,12,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.4,V,000.5,V,000.5,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.8,V,000.9,V,000.9,V
28,079,004,06,48,02,2018,09,13,000.9,V,000.6,V,000.4,V,000.4,V,000.3,V,000.3,V,000.4,V,000.5,V,000.8,V,000.9,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.7,V,000.7,V,000.5,V
28,079,004,06,48,02,2018,09,14,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.5,V,001.1,V,000.6,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.7,V,000.8,V,000.9,V,000.7,V
28,079,004,06,48,02,2018,09,15,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,16,000.3,V,000.4,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.4,V,000.8,V,000.9,V,000.6,V
28,079,004,06,48,02,2018,09,17,000.5,V,000.5,V,000.4,V,000.3,V,000.2,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,18,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.4,V,000.5,V,000.7,V,000.5,V,000.4,V,000.4,V,000.3,V,000.4,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.5,V,000.6,V,000.5,V,000.4,V
28,079,004,06,48,02,2018,09,19,000.4,V,000.4,V,000.3,V,000.3,V,000.2,V,000.3,V,000.3,V,000.5,V,000.9,V,000.7,V,000.6,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.5,V,000.6,V,000.6,V,000.7,V
28,079,004,06,48,02,2018,09,20,000.6,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.4,V,000.6,V,000.9,V,001.0,V,000.6,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.5,V,000.5,V,000.6,V,000.7,V,000.7,V
28,079,004,06,48,02,2018,09,21,000.6,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.8,V,001.1,V,001.0,V,000.6,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.5,V,000.6,V,000.4,V,000.4,V
28,079,004,06,48,02,2018,09,22,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.5,V,000.6,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.6,V,000.7,V,000.6,V,000.8,V,000.9,V
28,079,004,06,48,02,2018,09,23,000.7,V,000.6,V,000.5,V,000.4,V,000.4,V,000.3,V,000.4,V,000.4,V,000.4,V,000.5,V,000.4,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.5,V,001.0,V,000.4,V,000.6,V,000.4,V
28,079,004,06,48,02,2018,09,24,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,25,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.4,V,001.2,V,001.2,V,000.3,V,000.3,V
28,079,004,06,48,02,2018,09,26,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.3,V
28,079,004,06,48,02,2018,09,27,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.4,V,000.8,V,000.7,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.8,V,000.9,V,001.0,V
28,079,004,06,48,02,2018,09,28,000.6,V,000.5,V,000.3,V,000.5,V,000.4,V,000.4,V,000.5,V,000.8,V,000.8,V,000.7,V,000.8,V,000.9,V,000.5,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.4,V,000.5,V,000.8,V,000.9,V,000.9,V,001.0,V
28,079,004,06,48,02,2018,09,29,000.8,V,000.5,V,000.5,V,000.5,V,000.5,V,000.4,V,000.3,V,000.5,V,000.5,V,000.7,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.6,V,000.9,V,000.8,V,000.9,V
28,079,004,06,48,02,2018,09,30,000.9,V,000.7,V,000.5,V,000.5,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.5,V,000.5,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.6,V,000.7,V
28,079,004,07,08,02,2018,09,01,00004,V,00003,V,00003,V,00002,V,00002,V,00002,V,00002,V,00003,V,00005,V,00009,V,00010,V,00007,V,00008,V,00007,V,00006,V,00003,V,00003,V,00003,V,00003,V,00005,V,00057,V,00106,V,00088,V,00097,V
28,079,004,07,08,02,2018,09,02,00046,V,00008,V,00005,V,00003,V,00002,V,00003,V,00003,V,00003,V,00006,V,00006,V,00005,V,00004,V,00005,V,00004,V,00003,V,00003,V,00003,V,00003,V,00004,V,00007,V,00016,V,00045,V,00014,V,00011,V
28,079,004,07,08,02,2018,09,03,00010,V,00004,V,00004,V,00002,V,00004,V,00002,V,00005,V,00036,V,00097,V,00048,V,00040,V,00033,V,00010,V,00009,V,00004,V,00006,V,00004,V,00004,V,00007,V,00004,V,00005,V,00003,V,00003,V,00002,V
28,079,004,07,08,02,2018,09,04,00002,V,00002,V,00002,V,00003,V,00002,V,00003,V,00021,V,00051,V,00057,V,00086,V,00036,V,00021,V,00014,V,00007,V,00006,V,00004,V,00003,V,00004,V,00005,V,00004,V,00003,V,00005,V,00003,V,00018,V
